OBJECTID,ID,ADDRESS,TERMINAL_NUMBER,LATITUDE,LONGITUDE,INSTALLED,LOCKED,INSTALL_DATE,REMOVAL_DATE,TEMPORARY_INSTALL,NUMBER_OF_BIKES,NUMBER_OF_EMPTY_DOCKS,X,Y,SE_ANNO_CAD_DATA,OWNER
328739689,325,Shady Grove Metro West,32045,39.119765,-77.166093,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,17,385636.84639948,161314.58449914,,
328739690,326,River Rd & Landy Ln,32046,38.964992,-77.103381,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,8,391040.50480235,144125.05115003,,
328739691,327,Rockville Metro West,32047,39.084379,-77.146866,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,12,387293.21007282,157383.44319069,,
328739692,328,Bethesda Metro / Wisconsin Ave & Old Georgetown Rd,32048,38.984691,-77.094537,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,7,391809.23272994,146310.99720784,,
328739693,329,Iwo Jima Memorial / Meade & 14th St N,31077,38.88992,-77.071301,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,8,393814.20236548,135788.75739915,,
328739694,330,34th & Water St NW,31314,38.903663,-77.067668,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,14,5,394130.51811026,137314.0993687,,DC
328739695,331,Duke St & John Carlyle St,31081,38.804378,-77.060866,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,9,394713.17102609,126292.34142583,,
328739696,332,Lee Hwy & N Cleveland St,31079,38.894941,-77.09169,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,2,13,392045.89232185,136347.70672975,,
328739697,333,Arlington Blvd & S George Mason Dr,31078,38.869442,-77.104503,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,0,15,390931.12467668,133518.31847561,,
328739698,334,10th & G St NW,31274,38.898243,-77.026235,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,16,397724.21868838,136710.587443,,DC
328739699,335,Lee Hwy & N Scott St,31080,38.897612,-77.080851,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,13,1,392986.43793208,136643.32022975,,
328739700,336,New Hampshire Ave & 24th St NW,31275,38.901755,-77.051084,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,8,395568.88566438,137101.36038208,,DC
328739701,337,Eisenhower Ave & Mill Race Ln,31082,38.801111,-77.068952,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,0,14,394010.54617838,125930.1835293,,
328739702,338,Potomac Greens Dr & Slaters Ln,31083,38.82175,-77.047494,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,8,3,395875.6679074,128220.0552696,,
328739703,339,Ballenger Ave & Dulaney St,31084,38.802677,-77.063562,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,6,13,394478.86466732,126103.67942378,,
328739704,340,Mount Vernon Ave & E Nelson Ave,31085,38.820064,-77.057619,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,10,1,394996.30487652,128033.40446264,,
328739705,342,Monroe Ave & Leslie Ave,31087,38.820932,-77.053096,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,4,11,395389.14299363,128129.51994126,,
328739706,343,Mount Vernon Ave & Kennedy St,31088,38.833077,-77.059821,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,9,6,394806.02748043,129478.05665833,,
328739707,344,Court House Metro / 15th St & N Uhle St,31089,38.890612,-77.084801,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,13,392643.06650429,135866.57615407,,
328739708,345,WAU / Flower Ave & Division St,32049,38.986743,-77.000035,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,7,8,399996.96765659,146534.54829125,,
328739709,346,Long Bridge Park / Long Bridge Dr & 6th St S,31090,38.865553,-77.05003,YES,NO,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00,NO,11,2,395658.10901485,133082.6096937,,
