duration,member,start_hour,dc
1089,1,4,1
386,1,17,1
893,1,7,1
954,1,21,0
115,1,17,0
350,1,21,1
1197,1,18,1
246,1,8,1
316,1,13,1
1068,1,22,1
2246,1,8,1
1275,0,12,1
143,1,17,1
2742,1,17,0
696,1,18,1
521,1,15,0
119,1,9,1
912,1,17,1
487,1,22,1
1016,1,19,1
704,1,9,1
736,1,8,1
7007,0,22,1
414,1,10,1
1992,0,22,1
290,1,14,1
1096,1,16,0
1598,0,16,1
901,1,14,0
1116,1,1,1
803,1,14,1
642,1,7,1
1166,1,17,1
604,0,13,1
365,1,16,1
455,1,16,1
367,1,11,1
203,1,11,1
793,1,7,1
1755,1,12,1
29738,0,9,1
258,1,19,1
520,1,8,0
230,0,8,1
967,1,1,1
758,1,19,1
391,1,18,1
535,0,20,0
1249,1,11,0
511,1,18,1
278,1,7,1
186,1,7,1
442,1,17,1
401,1,9,1
336,1,19,0
2815,1,18,1
898,1,12,1
2240,1,15,1
492,1,15,1
756,1,17,0
457,1,14,1
662,1,20,1
974,1,7,1
1663,1,13,1
724,1,19,0
1364,0,10,1
533,1,6,1
405,1,19,1
1031,1,20,1
801,1,11,1
676,1,14,1
449,1,12,1
1141,0,18,1
766,1,16,0
2097,1,17,1
808,1,7,1
534,1,14,1
1396,1,17,1
1466,1,17,1
691,1,16,1
765,1,6,1
723,0,10,1
855,1,13,1
1482,0,16,1
1590,1,15,1
543,1,14,1
1670,1,9,1
4529,0,18,1
370,1,8,1
10936,0,15,1
791,1,18,1
9000,0,11,1
1747,1,15,1
612,0,21,1
925,1,13,1
415,1,11,0
307,1,19,1
512,1,17,1
914,1,19,1
871,1,8,1
6124,0,15,1
3854,0,22,1
985,1,18,0
102,1,18,1
681,1,16,1
1660,1,16,1
556,1,18,1
951,1,13,1
485,1,18,1
207,1,17,1
1677,1,17,1
1167,1,17,1
190,1,17,1
412,1,7,1
361,1,12,1
623,1,8,1
1731,1,11,1
265,1,8,1
1107,1,19,1
2868,1,18,1
1192,1,16,1
1370,0,14,1
2780,0,17,1
3488,0,14,1
1533,1,17,1
483,1,8,1
512,1,20,1
1179,0,16,1
940,1,8,1
532,1,16,1
882,0,7,1
260,1,18,1
3187,0,17,1
10627,0,13,1
464,1,7,1
2203,1,19,1
1294,1,19,1
1612,1,21,0
1799,0,12,1
183,1,18,1
200,1,14,1
1211,1,12,1
1126,1,17,0
383,1,14,1
184,1,17,0
424,1,18,0
328,1,16,0
251,1,11,1
411,1,16,1
1252,1,7,1
969,1,22,0
747,1,14,1
1203,1,16,1
3253,1,11,0
584,1,16,1
672,1,21,1
1500,1,9,1
517,1,17,1
235,1,19,1
567,1,13,1
592,1,16,1
3418,0,12,1
456,1,19,0
806,1,16,1
203,1,10,0
703,1,9,1
1054,1,12,1
965,1,17,1
649,0,23,0
438,1,18,0
294,1,17,1
838,1,19,1
478,1,8,1
4121,0,12,1
5473,0,10,0
512,1,17,1
247,1,13,0
538,1,12,1
1228,1,18,1
491,1,0,1
236,1,7,1
388,1,11,1
727,1,11,1
167,0,15,1
758,1,12,0
591,1,17,0
2004,0,22,1
115,1,17,1
806,1,20,1
411,1,15,1
387,1,17,1
544,1,11,1
171,1,12,1
5237,0,14,1
10007,0,19,0
3360,0,9,1
373,1,13,1
415,1,16,1
705,0,14,0
133,1,15,1
218,1,21,0
226,1,17,1
350,1,14,0
1365,1,16,1
682,1,21,1
525,1,15,1
748,0,13,1
503,1,9,1
1722,0,8,1
321,1,6,0
2602,0,10,1
1037,1,8,1
1486,1,14,1
232,1,17,1
242,1,13,0
691,1,14,1
2637,0,14,0
5421,1,18,1
339,1,6,1
1095,0,15,1
384,1,7,0
1204,0,9,0
886,1,13,1
668,1,11,0
1590,0,12,1
234,1,12,1
1840,1,20,1
905,1,17,1
1062,1,17,1
553,1,9,1
3225,0,12,0
83,1,7,1
735,1,6,1
457,1,9,1
315,1,14,1
1124,1,13,1
1057,1,8,0
616,1,15,1
174,1,10,1
866,1,19,1
646,1,15,0
317,1,11,1
638,1,13,1
1366,0,10,1
950,1,7,1
527,1,16,1
973,0,11,1
884,1,9,1
176,1,20,1
839,1,17,1
709,1,16,1
1164,1,18,1
513,1,16,1
1538,0,9,1
946,1,14,1
993,1,20,1
1283,1,20,1
2072,0,1,1
882,1,10,0
5627,1,7,1
1334,1,13,1
1485,1,18,1
589,1,10,1
8924,0,10,1
448,1,20,1
151,1,8,0
668,1,8,1
475,1,19,1
528,1,23,1
560,1,23,1
700,1,21,1
2068,0,15,1
981,1,9,1
236,1,6,0
698,0,18,0
387,1,8,1
720,1,7,1
352,1,22,1
1008,1,13,1
466,1,15,1
328,1,6,1
256,1,15,0
300,1,11,1
1125,1,17,0
4921,0,11,1
395,1,18,1
169,1,17,1
541,1,8,0
699,1,8,0
4435,0,20,1
2139,0,20,1
925,1,9,1
235,1,6,1
515,1,17,1
405,1,17,0
3119,0,16,1
388,1,6,1
422,1,14,1
389,1,8,1
496,1,7,1
1751,1,10,1
696,1,21,0
572,0,12,0
335,1,18,1
302,1,8,1
1360,1,22,1
510,1,18,1
354,1,9,1
209,1,23,1
152,1,17,1
2553,0,14,1
421,1,14,1
2608,0,8,1
1468,1,19,1
1064,0,18,1
806,1,6,1
552,1,19,1
1967,1,20,1
1147,1,17,1
492,1,12,1
1726,1,14,1
1666,0,16,1
336,1,10,1
467,1,5,1
7082,1,22,1
671,1,18,1
331,1,16,1
261,1,8,1
741,1,8,1
382,1,12,1
358,1,7,1
1277,1,11,1
1576,0,15,1
850,1,7,1
2137,0,10,1
1154,0,0,1
1168,1,4,1
1045,1,20,0
453,0,10,1
724,1,19,1
910,1,13,1
1143,0,12,1
3478,0,18,1
1534,0,14,1
300,1,13,1
1337,1,9,1
583,1,13,1
1160,1,16,1
665,1,17,1
1530,0,9,1
577,1,8,1
496,1,15,1
492,1,18,1
4829,0,15,1
496,1,8,1
553,1,12,1
1602,1,7,0
1307,1,8,1
4545,0,17,1
1371,1,18,0
4051,0,21,1
1099,0,19,1
817,1,9,1
1702,1,17,1
440,1,13,1
355,1,8,1
796,1,17,1
800,1,13,1
405,1,8,1
442,1,15,1
1527,1,8,1
137,1,4,1
1226,1,10,1
469,1,19,0
2518,0,18,1
2981,0,15,0
3216,0,15,1
390,1,16,1
3574,1,11,0
376,1,11,1
418,1,14,1
395,1,12,1
1170,1,17,1
3702,1,14,1
4531,1,16,1
595,1,21,1
882,1,8,0
436,1,18,1
265,1,18,1
394,1,1,0
313,1,21,1
717,0,17,1
2727,0,15,1
1079,1,18,1
2236,0,20,1
786,1,13,1
942,1,18,1
2673,0,17,1
627,1,16,1
739,1,17,1
1371,0,12,1
1120,1,6,1
346,1,16,1
218,1,19,1
661,0,12,1
645,1,17,1
316,1,21,1
386,1,16,1
304,1,8,1
337,1,17,1
3018,0,19,1
209,1,17,0
1052,1,19,1
832,0,8,1
1322,1,12,1
1361,1,10,1
296,1,14,1
716,1,18,1
1147,1,16,1
4845,1,20,1
294,1,9,1
432,1,12,0
328,1,14,1
551,0,22,1
780,1,16,1
831,0,17,1
180,1,16,1
652,1,18,0
1933,0,20,1
375,1,7,1
297,1,19,1
1809,0,18,1
241,1,8,0
626,1,9,1
220,1,20,1
1343,1,10,1
994,1,13,1
1015,0,19,1
437,0,8,0
902,1,6,1
711,1,17,1
944,1,11,0
496,1,13,1
372,1,19,0
6524,0,12,0
725,1,17,1
6841,1,19,1
231,1,12,1
192,1,6,1
624,1,7,1
121,1,3,1
338,1,14,1
427,1,12,1
960,1,22,1
522,1,7,1
3281,1,13,1
753,1,5,1
403,1,19,1
752,1,19,1
944,1,12,0
659,1,13,1
352,1,20,1
4244,0,18,1
867,1,8,1
424,1,17,1
302,1,16,1
4266,0,19,1
7129,1,21,0
1099,0,16,1
200,1,19,1
487,1,0,1
427,1,16,1
1102,1,7,1
810,1,18,1
856,1,15,1
1263,1,11,1
230,1,5,1
790,1,21,1
451,1,9,1
420,1,1,1
588,1,12,0
662,1,9,1
524,1,10,1
123,1,14,1
1035,1,11,1
366,1,1,1
237,1,19,0
888,1,14,1
668,1,17,1
546,1,10,1
887,1,16,1
480,1,8,1
723,1,20,1
8195,1,20,1
1065,1,10,1
203,1,18,1
599,1,16,0
1110,1,11,1
2650,0,23,1
2140,1,17,1
349,1,6,1
1088,1,12,1
861,1,8,0
1499,1,14,1
1353,1,10,1
612,1,8,0
685,1,11,1
256,1,18,1
994,1,9,1
5933,0,15,1
956,1,13,0
356,1,13,1
490,1,11,0
917,1,14,1
452,1,15,1
5219,1,13,1
910,0,13,1
864,1,19,1
984,0,10,0
465,1,14,1
358,1,8,1
455,1,15,1
820,0,15,1
1327,1,9,1
441,1,19,1
891,0,16,1
8243,0,21,0
257,1,19,1
1899,1,8,1
2825,1,12,1
1094,1,17,1
544,1,15,1
530,1,9,1
809,1,16,1
752,1,15,1
541,1,22,1
375,1,17,1
262,1,13,1
490,1,19,0
1551,1,18,1
503,1,12,1
1229,1,13,1
1687,0,16,1
491,1,6,1
757,1,16,0
1088,1,20,1
635,1,13,1
949,1,17,1
435,1,16,1
953,0,16,1
1363,1,1,1
1133,1,8,0
676,0,13,1
444,0,18,1
649,1,17,1
947,0,13,0
270,1,15,1
1310,1,14,1
546,1,17,1
578,1,18,1
397,1,11,1
951,1,14,1
811,1,19,1
448,1,6,1
431,1,17,1
1231,1,17,1
1532,1,17,1
1000,1,17,1
269,1,14,0
745,1,18,1
2009,0,13,1
637,1,23,1
673,1,8,1
1477,0,17,1
913,1,11,1
225,1,20,1
1318,1,17,1
1371,0,23,1
702,1,22,1
636,1,0,1
385,1,18,0
940,1,9,1
556,1,8,0
1065,0,11,1
287,1,7,1
315,1,9,1
912,1,18,1
378,1,21,0
429,1,18,1
386,1,20,1
270,1,10,1
972,1,18,1
1712,1,13,1
1439,1,21,1
2362,1,8,1
139,1,15,0
845,1,17,1
394,1,2,1
520,1,8,1
1147,1,19,1
608,1,9,0
180,1,16,1
495,1,15,1
348,1,18,1
1135,1,11,1
1633,0,17,1
459,1,8,0
357,1,18,1
661,1,20,1
583,1,17,0
1875,0,19,1
773,1,15,1
501,1,9,1
846,1,15,1
883,1,23,1
1557,1,15,1
410,1,16,1
1027,1,12,1
463,1,12,1
339,1,13,1
741,1,15,1
783,1,11,1
511,1,8,1
1658,1,12,1
1016,1,8,1
376,1,21,1
1420,1,12,1
7453,1,11,1
5052,0,18,1
545,1,7,0
353,1,8,1
393,1,5,1
306,0,16,1
925,0,14,1
646,1,17,1
426,1,21,1
369,1,8,1
665,1,10,1
1359,0,13,1
514,1,16,1
585,1,17,1
1113,1,18,1
3265,1,18,1
520,1,7,1
934,1,13,1
512,1,17,0
721,1,6,1
498,1,13,1
981,1,9,1
4161,1,1,1
177,1,11,0
1425,1,7,1
558,1,16,1
208,1,22,1
829,0,23,1
906,1,15,1
310,1,22,1
981,1,0,1
543,1,17,1
505,1,11,1
217,1,3,1
942,0,19,0
416,1,14,1
314,1,18,0
461,1,0,1
707,1,18,1
297,1,22,1
1061,1,7,0
410,1,17,0
269,1,17,0
1691,0,11,1
779,1,15,0
2273,1,7,0
3989,0,8,1
168,1,12,1
588,1,17,1
712,1,16,1
458,1,15,1
543,1,7,1
729,0,12,1
677,1,16,1
405,1,11,1
116,1,14,1
5820,0,13,1
916,1,23,1
484,1,9,1
517,1,15,0
373,1,7,0
237,1,13,1
423,1,22,0
948,1,22,1
470,1,12,1
619,1,17,1
1021,1,7,1
824,1,20,1
1060,1,15,1
514,1,13,1
1383,1,17,1
891,1,18,1
523,0,14,1
338,1,7,1
686,1,15,1
368,1,7,1
8058,1,12,1
6495,0,22,1
505,1,8,1
392,1,14,1
495,1,9,0
4157,0,16,1
1204,1,9,1
575,1,9,1
13295,1,21,1
1722,1,14,1
1492,1,13,1
86,1,20,1
233,1,13,1
1008,1,10,1
574,0,2,1
382,1,10,1
6386,0,13,1
1064,1,10,0
1614,1,15,1
914,0,14,1
842,1,22,1
544,1,11,1
1482,0,20,1
2770,0,14,1
2556,0,12,1
395,1,16,1
291,1,8,1
288,1,7,1
791,1,18,1
1471,1,17,1
1359,0,14,0
396,1,14,0
238,1,16,1
3069,0,13,0
723,1,7,1
698,1,17,1
211,1,11,1
599,1,16,1
433,1,17,1
879,0,11,1
1543,1,14,1
1298,1,10,1
542,1,14,1
347,1,5,1
1405,1,18,1
662,1,21,1
664,1,10,1
582,1,17,1
843,1,21,1
741,1,15,0
825,1,16,1
464,1,5,1
993,1,16,1
250,1,8,1
269,1,13,1
1382,0,18,0
12329,1,5,1
892,1,9,0
238,1,6,1
434,1,8,0
1494,0,17,1
887,1,18,1
319,1,16,1
1373,1,16,0
774,1,10,1
1959,0,0,1
682,1,20,1
422,1,8,1
616,1,12,1
566,1,18,1
1807,0,15,1
595,1,8,1
881,1,16,1
503,1,12,1
472,1,11,1
722,1,12,0
274,1,18,0
1311,1,14,1
884,1,21,1
792,1,17,1
1335,0,17,1
406,1,16,1
1053,1,17,1
1435,1,11,1
176,1,14,1
1441,0,14,1
1597,1,16,1
1359,1,9,0
3336,0,11,1
576,1,8,0
750,1,9,1
862,1,19,1
1190,1,13,1
1292,1,8,1
423,1,15,1
777,1,17,1
672,1,17,1
892,1,17,1
215,1,18,1
389,1,16,1
1747,1,18,1
4072,1,12,1
1133,1,15,1
1248,1,8,1
318,1,7,1
190,1,9,1
618,1,11,1
343,1,12,1
466,1,16,0
479,1,6,1
391,1,15,1
185,1,19,1
253,1,9,0
895,1,18,1
1044,1,19,1
978,1,16,1
494,1,20,1
819,1,9,1
1456,1,1,1
1116,1,12,1
1571,1,17,0
582,1,16,1
1462,1,6,0
1318,1,15,1
7066,1,13,1
959,1,16,1
425,1,9,1
2300,0,16,1
1085,1,23,1
267,1,18,1
5702,0,15,1
611,1,17,1
967,1,7,1
501,1,12,1
1531,0,17,1
278,1,7,1
746,1,15,1
674,0,16,1
332,1,18,1
1321,1,15,1
1390,1,17,0
566,1,7,1
895,1,5,1
269,1,7,0
489,1,20,1
960,1,7,1
857,1,16,1
2129,0,8,1
289,1,10,1
737,1,17,1
762,1,3,1
1345,1,14,1
257,1,10,1
1129,1,13,1
200,1,7,0
381,1,11,1
2398,1,20,1
797,1,20,1
1839,0,17,0
1135,1,18,1
87,1,19,1
185,1,15,1
3194,0,21,1
1286,1,10,1
430,1,13,0
1441,0,19,1
168,1,12,1
978,1,14,1
982,1,16,1
842,1,12,1
1401,1,15,1
840,1,17,1
430,1,16,1
1220,1,8,1
816,1,17,1
1048,1,18,1
292,1,18,1
1210,1,15,1
1932,1,13,1
985,1,13,1
2061,0,9,1
1470,0,13,1
2213,0,10,1
1024,1,10,0
330,1,16,1
543,1,19,1
871,1,11,1
720,1,7,1
523,0,19,0
1428,1,14,1
4466,0,14,1
147,1,4,1
504,1,20,1
314,1,17,0
573,1,6,1
245,1,7,1
1191,1,9,1
650,1,13,1
365,1,18,1
649,1,16,1
1077,1,17,1
368,1,17,1
892,1,11,1
744,0,16,1
765,1,20,1
936,1,19,1
274,1,14,1
418,1,15,1
1383,1,7,1
441,1,6,1
850,1,11,1
279,1,13,1
392,1,18,1
308,1,8,0
525,1,19,1
877,1,16,1
249,1,7,1
562,1,16,1
513,1,17,1
508,1,7,1
1103,1,15,1
1195,0,15,1
1001,1,14,1
1045,0,15,1
492,1,21,1
1121,1,12,1
769,1,18,1
1454,1,8,1
1098,1,14,1
280,1,0,1
2313,0,21,1
2356,1,13,1
349,1,9,1
1572,1,18,0
916,1,16,1
287,1,22,0
231,1,8,1
562,1,7,1
879,1,17,1
192,1,18,1
999,1,9,1
184,1,15,1
360,1,6,1
9254,0,11,0
566,1,17,1
539,1,12,1
1846,1,18,1
544,1,9,1
449,0,10,1
921,1,7,1
1161,1,15,1
3084,0,14,1
248,1,3,0
1120,0,14,1
3158,0,14,1
646,1,12,1
756,1,21,1
830,1,18,1
886,1,21,1
248,1,11,1
299,1,19,1
636,1,11,1
747,1,17,0
1645,0,15,1
1302,1,16,1
693,1,17,1
527,1,18,1
833,1,13,1
1230,1,8,1
1148,0,14,1
1479,1,22,1
562,1,14,1
1432,0,11,1
1497,0,17,1
1112,0,20,1
383,0,15,1
1136,0,12,1
260,1,19,1
4289,0,19,1
724,1,17,1
269,1,15,1
1522,1,8,1
408,1,7,1
2093,1,16,1
148,1,12,1
950,0,15,1
836,1,8,1
953,1,16,0
550,1,8,1
516,1,4,1
1540,1,9,1
469,1,12,0
790,1,8,1
530,1,8,1
619,1,17,1
1503,1,15,0
186,1,16,1
728,1,16,0
2059,0,12,0
616,1,9,1
1675,1,10,1
496,1,16,1
626,1,10,1
340,1,16,1
1319,0,8,1
96,1,10,1
378,1,6,1
311,1,9,0
600,1,8,1
1009,0,0,1
731,1,8,1
902,1,18,1
1368,1,15,1
475,1,17,1
370,1,1,1
608,0,9,1
2489,1,12,1
525,1,10,1
353,1,7,1
449,1,17,1
2675,1,18,1
1396,1,12,1
268,1,17,1
468,1,19,1
335,1,11,1
3105,1,18,1
462,1,19,1
1103,1,19,1
1380,1,17,1
337,1,7,1
151,1,19,1
295,1,15,0
652,1,16,1
895,0,12,1
4367,0,9,1
3450,0,21,1
1059,1,17,1
958,1,14,1
476,1,12,1
1650,1,10,1
2633,0,21,0
866,1,21,1
186,1,23,1
251,1,8,1
743,1,17,1
494,1,19,0
1163,0,16,1
3830,0,15,1
429,1,12,1
988,1,8,1
1174,1,9,0
531,1,8,1
1354,1,16,1
440,1,12,1
6590,0,13,1
743,0,10,1
374,1,18,0
678,1,17,1
2957,0,17,1
697,1,10,1
1298,1,11,1
686,1,11,1
328,1,10,1
736,1,8,1
480,1,8,0
476,0,19,1
827,1,7,1
614,1,17,1
801,0,18,1
7471,0,18,1
472,1,10,1
905,1,12,0
395,1,5,1
513,1,18,1
520,1,18,1
240,1,12,1
4443,1,17,0
3705,0,9,1
560,1,18,1
710,1,6,1
667,1,18,1
967,1,8,1
1318,1,19,1
659,1,8,1
1128,1,15,0
3992,0,8,1
927,1,11,1
393,1,8,1
599,1,8,1
970,0,10,1
792,0,20,1
577,1,18,0
324,1,8,1
1344,1,9,1
1312,1,7,1
1943,0,19,1
805,1,2,1
1656,0,18,1
202,1,5,1
496,1,10,1
757,1,15,1
1317,1,6,1
550,0,15,1
301,1,18,1
948,1,20,1
764,1,19,0
1362,1,15,1
465,1,20,1
1144,1,23,1
1982,1,8,1
811,1,15,1
825,1,8,1
1789,0,17,1
548,1,6,1
1061,1,18,1
165,1,12,1
191,1,9,0
1379,0,14,1
759,1,17,1
786,1,17,1
681,0,19,0
740,1,8,1
294,1,23,1
1336,1,9,1
1138,0,12,1
1039,1,16,1
1538,0,18,1
686,1,7,1
1106,1,18,0
819,1,20,1
555,1,19,0
273,1,18,0
301,1,18,1
499,1,17,1
189,1,8,1
232,1,10,1
1169,1,11,1
3698,0,11,0
3815,1,13,1
7355,0,12,1
812,1,8,1
536,1,12,1
624,1,7,1
1453,1,15,1
319,1,16,1
3332,0,0,0
667,1,9,1
1760,1,14,1
260,1,7,1
841,1,19,1
423,1,8,0
273,1,12,1
660,1,0,1
867,1,17,0
465,1,17,1
1394,1,0,1
234,1,15,1
502,1,15,1
405,1,13,1
1254,1,17,1
1012,1,9,1
235,1,10,1
251,1,11,1
517,1,20,1
324,1,8,1
451,1,6,0
911,1,9,1
495,1,16,1
877,1,9,1
136,1,16,0
1530,1,8,1
500,1,17,1
928,1,16,1
871,1,12,1
722,1,8,1
402,1,13,1
626,1,17,1
476,1,8,1
738,1,18,1
418,1,11,1
44052,1,18,1
268,1,13,1
1161,1,14,1
921,1,12,1
1050,1,9,1
394,1,8,1
163,1,20,1
1658,0,18,1
1196,1,17,1
74,1,21,1
408,1,19,1
87,1,21,1
840,1,16,1
1394,1,10,0
483,1,8,1
3237,0,17,0
209,1,8,1
677,1,13,1
1225,1,15,0
1224,1,15,0
841,1,5,1
227,1,8,1
1283,1,18,1
825,1,17,1
573,1,10,1
652,0,17,1
1731,1,17,1
413,1,17,1
2038,1,16,1
114,1,0,1
980,1,19,0
580,1,8,1
795,1,8,1
1017,1,17,1
241,1,10,1
162,1,10,1
172,1,13,1
1498,0,19,1
732,1,9,1
236,1,17,1
659,0,15,1
249,1,7,1
672,1,14,1
616,1,15,1
3996,0,9,1
574,1,14,0
881,1,19,1
681,1,10,1
920,1,9,1
512,1,17,1
508,1,12,1
253,1,12,1
1251,1,14,1
533,1,18,1
1070,1,15,1
462,1,11,1
565,1,11,1
354,1,7,1
439,1,7,1
561,1,16,1
1051,1,8,1
6346,0,16,1
629,1,14,1
1115,1,8,1
323,1,17,1
265,1,9,1
424,1,21,0
2468,0,10,0
3721,0,11,1
1229,1,15,1
671,1,9,0
753,1,18,1
199,1,19,1
243,1,17,1
339,1,9,1
1246,1,8,1
310,1,23,1
638,1,7,1
309,1,14,1
271,1,13,1
682,1,8,1
953,1,8,0
1322,1,9,0
1646,1,11,0
270,1,12,1
1366,0,11,1
175,1,13,1
444,1,17,1
1023,1,9,1
489,1,13,1
1146,1,17,1
665,1,14,1
663,1,21,1
795,1,14,1
4238,0,16,1
1368,1,7,1
865,1,8,1
921,1,8,1
238,1,19,1
838,1,12,1
2270,0,16,1
1208,1,19,1
1164,1,20,1
597,1,13,1
1180,1,17,0
262,1,15,1
604,1,18,1
753,1,8,1
663,1,19,1
193,1,20,1
178,1,11,1
415,0,16,1
581,0,9,0
1258,1,16,1
780,1,7,1
958,1,23,1
512,1,16,1
390,1,17,1
1207,1,17,1
317,1,13,1
559,1,13,1
424,1,22,1
1303,1,18,1
565,1,11,1
9931,0,9,1
836,1,20,1
569,1,7,1
581,1,7,1
1105,1,7,0
1354,0,10,1
1802,0,17,0
492,1,22,1
423,1,0,1
426,1,16,1
810,0,10,1
8970,0,16,0
543,1,8,1
1709,0,10,1
1418,1,8,1
476,1,15,1
1031,1,8,1
214,1,12,0
201,1,8,1
911,1,11,1
695,1,7,1
1119,1,5,1
573,1,15,1
771,0,1,0
252,1,10,1
634,0,12,1
347,1,14,1
994,1,11,1
1424,1,18,1
916,1,20,1
1684,1,11,1
1613,1,12,1
491,1,17,1
688,1,14,1
1044,0,14,1
552,1,13,1
433,1,10,1
1626,0,10,1
303,1,7,1
1288,1,15,1
1108,0,11,0
3954,0,2,1
400,1,16,1
322,1,17,1
3417,1,8,1
344,1,21,1
344,1,6,1
841,0,15,1
681,1,17,1
336,1,18,1
237,1,10,1
174,1,17,0
1026,1,15,1
297,1,6,1
533,1,21,1
313,1,18,1
1254,1,11,0
434,1,8,1
208,1,8,1
607,1,17,1
1048,1,8,1
1169,1,1,1
490,1,17,0
1487,1,19,1
8358,0,14,1
499,1,8,0
946,1,20,0
1063,1,20,1
545,1,18,1
1188,1,8,1
318,1,17,1
1374,1,7,1
453,1,16,1
268,1,18,1
668,1,13,0
1467,1,16,1
619,1,9,1
571,1,20,0
289,1,6,1
1096,1,7,0
528,0,7,1
1184,1,13,0
251,1,15,1
6222,0,13,1
699,1,18,1
2136,0,16,1
649,1,10,1
452,1,14,1
700,1,7,1
2905,1,18,0
710,1,8,1
723,1,9,1
1827,1,14,1
762,1,15,1
1917,0,14,0
1249,1,15,1
730,1,8,1
564,1,18,1
1581,1,8,1
1135,0,15,1
1012,1,18,1
433,1,15,0
468,1,8,1
557,1,12,1
161,1,15,0
1013,0,15,1
826,1,20,1
1634,0,12,1
657,1,23,1
268,1,19,1
500,1,21,1
677,1,7,0
358,0,21,1
991,0,16,1
141,1,13,1
683,1,7,1
321,1,13,1
242,1,9,1
1282,1,11,1
1065,1,15,1
260,1,21,1
111,1,20,1
314,1,17,1
1563,0,11,1
584,1,20,1
8660,0,7,1
567,1,19,1
415,1,12,1
1440,1,12,1
205,1,23,1
433,1,10,1
1404,1,8,0
570,1,12,1
1251,1,19,1
383,1,8,1
217,1,9,1
463,1,18,1
1297,0,16,1
1716,0,8,1
396,1,11,0
399,1,10,1
825,1,19,1
218,1,14,0
1536,1,14,1
341,1,11,1
808,1,9,1
239,1,7,1
1917,1,17,1
345,1,21,1
122,1,18,1
1240,1,11,0
1299,1,9,1
1149,1,19,0
691,0,13,1
1382,1,21,1
428,1,0,1
702,1,22,1
2411,0,11,1
786,1,17,1
1106,1,8,1
711,1,12,0
690,1,14,0
712,1,8,1
1616,1,14,1
1033,1,17,1
201,1,2,1
2228,0,13,1
44936,1,20,0
1805,1,18,1
976,1,15,1
658,1,8,1
1811,1,12,1
1140,1,17,1
294,0,16,0
1147,1,18,1
744,1,11,1
833,1,21,1
582,1,13,1
134,1,18,1
833,1,10,1
1072,1,11,1
1486,1,12,1
1736,1,18,0
1421,1,17,1
1168,0,8,1
671,1,7,1
473,1,14,1
1864,0,18,0
851,1,12,1
1301,1,14,0
1525,1,8,1
432,1,8,1
461,1,16,1
1174,1,16,1
1071,1,19,1
433,1,15,1
812,1,18,1
1054,1,12,1
1145,1,7,0
149,1,12,1
636,1,19,1
1987,0,15,1
251,1,19,1
258,1,19,1
4037,0,9,0
1232,1,11,1
4426,0,15,1
934,1,10,1
570,1,18,1
1658,1,13,1
3266,0,13,1
685,1,17,1
300,0,23,1
510,1,18,1
700,1,8,1
121,1,9,0
952,1,8,1
1081,1,21,0
300,1,18,1
1046,1,17,1
540,0,18,1
526,1,7,1
604,1,8,1
1437,1,16,1
2138,0,11,1
1199,0,14,1
668,1,19,1
126,1,16,1
10410,0,14,1
4705,0,20,1
1089,1,18,0
3087,1,8,1
1184,1,19,1
506,0,11,1
520,0,12,1
168,1,7,1
502,0,19,0
914,1,18,1
1140,1,20,1
299,1,14,0
579,1,2,1
315,1,16,1
900,1,16,1
360,1,18,1
792,0,17,1
553,1,15,0
670,1,9,1
794,1,18,1
2803,0,12,1
591,1,18,1
427,0,23,0
1551,0,11,1
982,0,11,1
398,1,8,1
2983,0,16,1
473,1,8,1
249,1,17,1
452,1,21,1
829,1,11,1
1214,1,9,1
322,1,9,1
344,1,9,1
941,1,8,1
1049,1,17,1
3199,1,15,0
962,1,19,1
1246,1,11,1
399,1,8,0
1480,0,9,1
701,1,13,1
1078,1,22,1
330,1,14,1
629,1,14,1
427,1,9,1
363,1,19,1
464,1,8,1
2728,0,10,0
1054,1,8,1
2567,1,17,1
2276,0,19,0
2213,1,17,1
1016,0,22,1
562,1,8,0
432,1,10,1
999,1,2,1
998,1,17,1
260,1,15,1
567,1,18,0
1403,0,21,1
5846,0,17,1
1187,0,14,1
787,0,1,0
327,1,21,1
624,1,9,1
394,1,15,1
632,1,18,1
1780,1,13,1
539,1,8,0
709,0,18,1
226,1,9,1
369,1,23,1
517,1,14,1
1056,1,9,1
4989,0,23,1
1174,1,9,0
252,1,19,0
2540,0,11,1
352,1,20,1
683,1,21,1
521,1,22,1
534,1,15,0
258,1,8,0
180,1,12,1
258,1,17,1
7904,0,18,0
1388,0,16,1
4729,1,18,1
1743,0,14,1
449,1,8,1
528,1,0,1
2006,0,17,0
283,1,11,1
482,1,22,0
349,1,13,1
557,1,16,1
2301,0,16,1
497,1,12,1
659,1,0,1
377,1,19,1
685,0,14,1
826,1,17,1
853,1,22,1
2019,1,14,1
1157,1,9,1
269,1,18,1
1115,0,16,1
1054,0,17,1
1267,1,5,1
1223,0,10,1
595,1,7,1
225,1,7,1
561,1,12,1
233,1,20,0
271,1,9,1
537,1,21,1
274,1,18,1
435,1,7,1
120,1,13,1
428,1,16,1
618,1,17,1
905,1,17,1
370,1,8,0
894,1,7,1
721,1,18,1
409,0,21,1
564,1,17,0
737,1,21,1
581,1,17,1
543,1,12,1
1226,1,8,1
1099,0,8,0
404,1,7,1
473,1,16,1
499,0,13,1
222,1,11,1
755,0,15,1
232,1,21,1
668,1,16,0
1046,1,7,1
1197,0,17,0
249,1,14,1
